h3_cell,lat,lon,period,query_timestamp,poi_subway,poi_dining,poi_retail,poi_office,poi_tourism,poi_school,poi_nightlife,poi_total,poi_density_score,tlc_yellow_trips,tlc_hvfhv_trips,tlc_trip_count,tlc_load_score,mta_ridership_total,mta_ridership_avg,mta_load_score,citibike_trip_count,citibike_load_score,avg_temperature_f,precip_mm,avg_wind_kmh,sunrise_hour,sunset_hour,day_length_hr,day_of_week,is_weekend,is_holiday,is_school_break,week_of_year,day_of_year,event_intensity_score,month_sin,month_cos,period_sin,period_cos,ensemble_log_pred,pedestrians_pred,crowd_score
892a100d203ffff,40.74194333566656,-73.98755496140967,PM,2026-06-29T17:08:39.271921,1,17,19,2,3,1,0,43,19.2,5757.0,28018.0,33775.0,23.16,5737.0,212.4814814814815,13.78,2265,100.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.934891210643219,7591.3,91.3
892a100d207ffff,40.73936041044821,-73.98531389573235,PM,2026-06-29T17:08:39.271921,1,33,21,2,2,1,0,60,26.79,0.0,0.0,0.0,0.0,7209.0,277.2692307692308,17.33,808,35.64,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.891143528072767,7266.3,90.9
892a100d20bffff,40.74182760043736,-73.99183015572552,PM,2026-06-29T17:08:39.271921,2,44,26,4,1,3,0,80,35.71,0.0,0.0,0.0,0.0,7228.0,267.7037037037037,17.38,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.569798528773418,5269.1,87.6
892a100d20fffff,40.73924475745148,-73.98958885298438,PM,2026-06-29T17:08:39.271921,0,31,51,8,0,1,0,91,40.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1743,76.94,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,9.053753507650322,8549.6,92.5
892a100d213ffff,40.74464196506794,-73.98552083929478,PM,2026-06-29T17:08:39.271921,0,28,19,7,7,2,0,63,28.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578,25.49,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.643205081023453,5670.5,88.4
892a100d217ffff,40.74205891293701,-73.98327976027291,PM,2026-06-29T17:08:39.271921,1,47,39,9,3,0,0,99,44.2,0.0,0.0,0.0,0.0,5430.0,181.0,13.04,873,38.52,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.878771569119598,7177.0,90.8
892a100d21bffff,40.74452630556438,-73.98979627753427,PM,2026-06-29T17:08:39.271921,1,51,43,13,11,0,2,121,54.02,4301.0,16936.0,21237.0,14.56,2942.0,108.96296296296296,7.03,879,38.78,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.884027113262738,7214.8,90.8
892a100d223ffff,40.734079205547104,-73.98510699874309,PM,2026-06-29T17:08:39.271921,1,22,19,0,2,2,0,46,20.54,0.0,0.0,0.0,0.0,1505.0,75.25,3.57,701,30.92,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.57363802460043,5289.3,87.6
892a100d227ffff,40.73149649667317,-73.9828664471727,PM,2026-06-29T17:08:39.271921,1,45,47,1,0,3,0,97,43.3,0.0,0.0,0.0,0.0,6041.0,194.8709677419355,14.51,604,26.63,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.682925062006058,5900.3,88.8
892a100d22bffff,40.73396355905573,-73.98938147511579,PM,2026-06-29T17:08:39.271921,2,30,36,2,1,1,0,72,32.14,0.0,0.0,0.0,0.0,25669.0,754.9705882352941,61.88,1265,55.83,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,9.006552048789882,8155.4,92.1
892a100d22fffff,40.73138093237353,-73.98714068654694,PM,2026-06-29T17:08:39.271921,0,58,36,0,0,0,1,95,42.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,44.08,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.87348624983727,7139.1,90.7
892a100d233ffff,40.736777529931615,-73.98307308046714,PM,2026-06-29T17:08:39.271921,0,20,27,3,0,1,0,51,22.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853,37.63,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.766488758964023,6414.6,89.6
892a100d237ffff,40.73419469413901,-73.980832515579,PM,2026-06-29T17:08:39.271921,0,11,20,1,0,3,0,35,15.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416,18.33,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.69184259666222,5953.1,88.8
892a100d23bffff,40.736661959147305,-73.98734780066862,PM,2026-06-29T17:08:39.271921,0,33,14,4,2,1,0,54,24.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831,36.66,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.862630529356354,7062.0,90.6
892a100d243ffff,40.7442945126238,-73.99834713342568,PM,2026-06-29T17:08:39.271921,1,32,35,0,3,1,0,72,32.14,0.0,0.0,0.0,0.0,5367.0,173.1290322580645,12.89,858,37.85,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.92830410091512,7541.5,91.3
892a100d247ffff,40.74171170725045,-73.99610534317284,PM,2026-06-29T17:08:39.271921,1,12,14,0,0,1,0,28,12.5,0.0,0.0,0.0,0.0,2107.0,81.03846153846153,5.02,1448,63.91,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.844285411552905,6933.6,90.4
892a100d24bffff,40.74417837918888,-74.00262255098242,PM,2026-06-29T17:08:39.271921,0,17,12,0,0,5,0,34,15.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904,39.89,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.758298473429097,6362.3,89.5
892a100d24fffff,40.74159565610688,-74.00038052370404,PM,2026-06-29T17:08:39.271921,0,24,15,0,0,3,0,42,18.75,15454.0,28028.0,43482.0,29.81,0.0,0.0,0.0,829,36.57,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.706141097242973,6038.9,89.0
892a100d253ffff,40.74699342036505,-73.99631351262427,PM,2026-06-29T17:08:39.271921,0,7,11,2,0,2,0,22,9.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405,17.84,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.642034495159276,5663.8,88.3
892a100d257ffff,40.74441048808265,-73.99407170892711,PM,2026-06-29T17:08:39.271921,1,34,37,7,10,0,1,90,40.18,0.0,0.0,0.0,0.0,3259.0,116.39285714285714,7.8,621,27.39,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.904347219317321,7362.9,91.0
892a100d25bffff,40.74687736261421,-74.00058917418733,PM,2026-06-29T17:08:39.271921,0,14,12,0,0,0,0,26,11.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417,18.37,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.613079295280617,5502.2,88.0
892a100d263ffff,40.73643034382312,-73.9958972205727,PM,2026-06-29T17:08:39.271921,2,17,27,2,1,8,0,57,25.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435,19.17,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.555905838250798,5196.4,87.5
892a100d267ffff,40.73384775466591,-73.99365594464955,PM,2026-06-29T17:08:39.271921,0,38,23,4,1,4,0,70,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222,53.93,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.68602503894496,5918.6,88.8
892a100d26bffff,40.7363142992853,-74.00017192018016,PM,2026-06-29T17:08:39.271921,1,29,8,0,0,2,1,41,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003,44.26,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.782063088053752,6515.3,89.8
892a100d26fffff,40.73373179237872,-73.9979304072968,PM,2026-06-29T17:08:39.271921,1,29,41,1,2,1,0,75,33.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671,29.59,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.92830410091512,7541.5,91.3
892a100d273ffff,40.73912894651647,-73.99386380339365,PM,2026-06-29T17:08:39.271921,0,22,32,4,2,3,1,64,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671,29.59,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.549438974619003,5162.9,87.4
892a100d277ffff,40.73654623044412,-73.99162251405302,PM,2026-06-29T17:08:39.271921,1,38,46,3,0,4,0,92,41.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1835,81.01,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.85520452998524,7009.8,90.5
892a100d27bffff,40.739012977644194,-73.9981387469125,PM,2026-06-29T17:08:39.271921,1,17,13,0,1,1,0,33,14.73,0.0,0.0,0.0,0.0,10955.0,377.7586206896552,26.37,1041,45.94,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.760978390727047,6379.4,89.6
892a100d283ffff,40.7474560713926,-73.97921079764829,PM,2026-06-29T17:08:39.271921,0,11,24,7,2,1,0,45,20.09,12398.0,32812.0,45210.0,31.0,0.0,0.0,0.0,299,13.16,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.857372093779457,7025.0,90.5
892a100d287ffff,40.74487281013639,-73.97696994246623,PM,2026-06-29T17:08:39.271921,0,38,42,4,0,1,0,85,37.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.946262884725154,7678.1,91.4
892a100d28bffff,40.74734064563418,-73.98348648660567,PM,2026-06-29T17:08:39.271921,1,44,42,8,5,2,0,102,45.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802,35.38,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.662539794307744,5781.2,88.5
892a100d28fffff,40.74475746659229,-73.98124539425626,PM,2026-06-29T17:08:39.271921,0,35,27,5,5,1,0,73,32.59,0.0,0.0,0.0,0.0,7635.0,263.2758620689655,18.36,1262,55.7,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.906583568244736,7379.4,91.0
892a100d293ffff,40.75015472731649,-73.97717597041498,PM,2026-06-29T17:08:39.271921,1,44,26,28,5,0,0,104,46.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1638,72.31,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.832258583295866,6850.7,90.3
892a100d297ffff,40.74757133915031,-73.97493510196136,PM,2026-06-29T17:08:39.271921,0,21,30,5,0,0,0,56,25.0,349.0,15123.0,15472.0,10.61,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.849959124193914,6973.1,90.5
892a100d29bffff,40.750039377343846,-73.98145190330818,PM,2026-06-29T17:08:39.271921,0,15,18,13,7,0,0,53,23.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462,20.36,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.857372093779457,7025.0,90.5
892a100d2a3ffff,40.73959124262263,-73.97676396089017,PM,2026-06-29T17:08:39.271921,0,2,1,0,0,0,0,3,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660,29.11,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.947012417546952,2826.1,81.2
892a100d2a7ffff,40.73700819773941,-73.97452361980322,PM,2026-06-29T17:08:39.271921,0,0,1,0,0,2,0,3,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,5.43,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.6463844424811755,2092.1,78.2
892a100d2abffff,40.73947590550561,-73.98103893168508,PM,2026-06-29T17:08:39.271921,0,27,47,3,2,0,0,79,35.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622,27.43,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.942578809052137,7649.9,91.4
892a100d2afffff,40.73689294279598,-73.97879835349616,PM,2026-06-29T17:08:39.271921,0,9,28,0,0,1,0,38,16.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296,13.03,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.756606639554526,6351.5,89.5
892a100d2b3ffff,40.74228959359751,-73.97472933772691,PM,2026-06-29T17:08:39.271921,0,7,0,0,0,1,0,8,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982,43.33,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.096655418443522,3282.5,82.8
892a100d2bbffff,40.74217433224768,-73.97900455236277,PM,2026-06-29T17:08:39.271921,0,33,41,2,0,2,0,78,34.82,80.0,1506.0,1586.0,1.09,0.0,0.0,0.0,868,38.3,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.821267461021312,6775.8,90.2
892a100d2c3ffff,40.74980820333916,-73.99000374878119,PM,2026-06-29T17:08:39.271921,2,25,53,0,0,1,0,81,36.16,1472.0,16974.0,18446.0,12.65,40597.0,605.9253731343283,97.91,2165,95.58,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,9.063523598243824,8633.5,92.6
892a100d2c7ffff,40.74722506187608,-73.98776216878585,PM,2026-06-29T17:08:39.271921,1,63,58,5,10,0,0,137,61.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730,32.2,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.806904153496063,6679.2,90.0
892a100d2cbffff,40.74969237930922,-73.99427966126574,PM,2026-06-29T17:08:39.271921,1,36,21,5,3,1,0,67,29.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786,34.67,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.761501976951955,6382.7,89.6
892a100d2cfffff,40.74710932011936,-73.99203784414127,PM,2026-06-29T17:08:39.271921,1,37,51,5,11,1,0,106,47.32,0.0,0.0,0.0,0.0,3065.0,113.51851851851852,7.33,527,23.23,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.952161357915049,7723.6,91.5
892a100d2d3ffff,40.75250713772062,-73.98796942281287,PM,2026-06-29T17:08:39.271921,0,45,45,4,2,0,0,96,42.86,6894.0,19669.0,26563.0,18.21,0.0,0.0,0.0,1256,55.43,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.900675392003414,7335.9,91.0
892a100d2d7ffff,40.74992386935106,-73.98572782944613,PM,2026-06-29T17:08:39.271921,1,42,51,9,16,1,0,120,53.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.939502254604289,7626.4,91.4
892a100d2dbffff,40.75239138943488,-73.99224557931602,PM,2026-06-29T17:08:39.271921,1,33,34,9,4,1,0,82,36.61,0.0,0.0,0.0,0.0,18787.0,587.09375,45.27,790,34.85,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.940481912347236,7633.9,91.4
892a100d30bffff,40.72374863863157,-73.9761462942413,PM,2026-06-29T17:08:39.271921,0,2,10,1,0,0,0,13,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332,14.62,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.985406428689541,2936.8,81.6
892a100d30fffff,40.72116610888531,-73.97390674374046,PM,2026-06-29T17:08:39.271921,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.4266487364722185,1679.2,75.9
892a100d31bffff,40.72644645532815,-73.97411232282562,PM,2026-06-29T17:08:39.271921,0,0,0,0,0,1,0,1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,2.21,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.4266487364722185,1679.2,75.9
892a100d343ffff,40.72621581321689,-73.98265986037387,PM,2026-06-29T17:08:39.271921,0,59,19,1,0,0,1,80,35.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1105,48.76,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.87479232290262,7148.5,90.7
892a100d347ffff,40.72363332078695,-73.98041982269942,PM,2026-06-29T17:08:39.271921,0,16,14,2,0,2,1,35,15.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715,31.54,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.668849783833705,5817.8,88.6
892a100d34bffff,40.726100255400425,-73.98693361902893,PM,2026-06-29T17:08:39.271921,0,72,32,0,1,1,0,106,47.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405,17.84,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.895196703260268,7295.8,90.9
892a100d34fffff,40.72351784512154,-73.98469334442134,PM,2026-06-29T17:08:39.271921,0,35,45,1,0,1,1,83,37.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725,31.98,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.87477407608707,7148.3,90.7
892a100d353ffff,40.72891383254776,-73.98062614592236,PM,2026-06-29T17:08:39.271921,0,40,33,0,0,2,0,75,33.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844,37.23,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.65820879386486,5756.2,88.5
892a100d357ffff,40.726331213193134,-73.9783860949569,PM,2026-06-29T17:08:39.271921,0,22,16,1,1,1,0,41,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721,31.8,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.737725821360836,6232.7,89.3
892a100d35bffff,40.72879835041983,-73.98490014831133,PM,2026-06-29T17:08:39.271921,0,72,84,1,3,1,0,161,71.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120,49.43,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.87348624983727,7139.1,90.7
892a100d363ffff,40.718353158911775,-73.98021354589461,PM,2026-06-29T17:08:39.271921,0,2,3,0,0,1,0,6,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204,8.97,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.943507472310244,2816.2,81.2
892a100d367ffff,40.71577088302538,-73.9779740219053,PM,2026-06-29T17:08:39.271921,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.4266487364722185,1679.2,75.9
892a100d36bffff,40.71823768970741,-73.98448658705743,PM,2026-06-29T17:08:39.271921,0,29,41,1,2,2,0,75,33.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322,14.18,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.602852060108159,5446.2,87.9
892a100d36fffff,40.71565549593136,-73.98224682620025,PM,2026-06-29T17:08:39.271921,0,9,8,0,0,0,0,17,7.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407,17.93,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.272052379954394,3912.0,84.6
892a100d373ffff,40.72105087315231,-73.97818003525298,PM,2026-06-29T17:08:39.271921,0,3,3,0,0,3,1,10,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198,8.7,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.943507472310244,2816.2,81.2
892a100d377ffff,40.7184684703352,-73.97594049799939,PM,2026-06-29T17:08:39.271921,0,0,0,0,0,1,0,1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143,6.27,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.4266487364722185,1679.2,75.9
892a100d37bffff,40.7209354796179,-73.98245332005493,PM,2026-06-29T17:08:39.271921,0,25,36,4,0,2,0,67,29.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672,29.64,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.66512356105178,5796.2,88.6
892a100d3c3ffff,40.73172715163123,-73.97431794817466,PM,2026-06-29T17:08:39.271921,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.4266487364722185,1679.2,75.9
892a100d3c7ffff,40.72914432322064,-73.97207812097184,PM,2026-06-29T17:08:39.271921,0,0,1,0,0,0,0,1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.6463844424811755,2092.1,78.2
892a100d3cbffff,40.73161190309275,-73.97859220103275,PM,2026-06-29T17:08:39.271921,0,1,0,1,0,0,0,2,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,1.77,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,7.700580836931417,2208.6,78.7
892a100d3cfffff,40.729029156815024,-73.97635213679334,PM,2026-06-29T17:08:39.271921,0,6,8,0,0,0,0,14,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411,18.11,89.5,0.0,9.225,5.45,20.516666666666666,15.06,0,0,0,0,27,180,0.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,8.2553878077703,3847.3,84.4
