h3_cell,period,citibike_trip_count,citibike_load_score,survey_date
892a100da0bffff,AM,297,13.07,reference
892a100da0bffff,EARLY,84,3.67,reference
892a100da0bffff,EVE,603,26.59,reference
892a100da0bffff,MD,539,23.76,reference
892a100da0bffff,NIGHT,156,6.85,reference
892a100da0bffff,PM,662,29.2,reference
892a100da13ffff,AM,147,6.45,reference
892a100da13ffff,EARLY,62,2.69,reference
892a100da13ffff,EVE,276,12.15,reference
892a100da13ffff,MD,215,9.45,reference
892a100da13ffff,NIGHT,52,2.25,reference
892a100da13ffff,PM,248,10.91,reference
892a100da17ffff,AM,75,3.27,reference
892a100da17ffff,EARLY,27,1.15,reference
892a100da17ffff,EVE,101,4.42,reference
892a100da17ffff,MD,133,5.83,reference
892a100da17ffff,NIGHT,19,0.8,reference
892a100da17ffff,PM,144,6.32,reference
892a100da23ffff,AM,244,10.73,reference
892a100da23ffff,EARLY,41,1.77,reference
892a100da23ffff,EVE,402,17.71,reference
892a100da23ffff,MD,336,14.8,reference
892a100da23ffff,NIGHT,57,2.47,reference
892a100da23ffff,PM,402,17.71,reference
892a100da33ffff,AM,150,6.58,reference
892a100da33ffff,EARLY,42,1.81,reference
892a100da33ffff,EVE,188,8.26,reference
892a100da33ffff,MD,154,6.76,reference
892a100da33ffff,NIGHT,41,1.77,reference
892a100da33ffff,PM,208,9.14,reference
892a100da37ffff,AM,120,5.26,reference
892a100da37ffff,EARLY,31,1.33,reference
892a100da37ffff,EVE,189,8.3,reference
892a100da37ffff,MD,183,8.04,reference
892a100da37ffff,NIGHT,35,1.5,reference
892a100da37ffff,PM,199,8.75,reference
892a100da3bffff,AM,214,9.41,reference
892a100da3bffff,EARLY,43,1.86,reference
892a100da3bffff,EVE,349,15.37,reference
892a100da3bffff,MD,229,10.07,reference
892a100da3bffff,NIGHT,31,1.33,reference
892a100da3bffff,PM,272,11.97,reference
892a100da43ffff,AM,212,9.32,reference
892a100da43ffff,EARLY,84,3.67,reference
892a100da43ffff,EVE,459,20.23,reference
892a100da43ffff,MD,310,13.65,reference
892a100da43ffff,NIGHT,101,4.42,reference
892a100da43ffff,PM,512,22.57,reference
892a100da47ffff,AM,81,3.53,reference
892a100da47ffff,EARLY,32,1.37,reference
892a100da47ffff,EVE,171,7.51,reference
892a100da47ffff,MD,124,5.43,reference
892a100da47ffff,NIGHT,32,1.37,reference
892a100da47ffff,PM,189,8.3,reference
892a100da4bffff,AM,163,7.16,reference
892a100da4bffff,EARLY,35,1.5,reference
892a100da4bffff,EVE,310,13.65,reference
892a100da4bffff,MD,240,10.56,reference
892a100da4bffff,NIGHT,50,2.16,reference
892a100da4bffff,PM,323,14.22,reference
892a100da4fffff,AM,206,9.05,reference
892a100da4fffff,EARLY,52,2.25,reference
892a100da4fffff,EVE,332,14.62,reference
892a100da4fffff,MD,287,12.63,reference
892a100da4fffff,NIGHT,44,1.9,reference
892a100da4fffff,PM,310,13.65,reference
892a100da53ffff,AM,268,11.79,reference
892a100da53ffff,EARLY,58,2.52,reference
892a100da53ffff,EVE,400,17.62,reference
892a100da53ffff,MD,362,15.95,reference
892a100da53ffff,NIGHT,72,3.14,reference
892a100da53ffff,PM,442,19.48,reference
892a100da57ffff,AM,197,8.66,reference
892a100da57ffff,EARLY,43,1.86,reference
892a100da57ffff,EVE,226,9.94,reference
892a100da57ffff,MD,304,13.38,reference
892a100da57ffff,NIGHT,65,2.83,reference
892a100da57ffff,PM,339,14.93,reference
892a100da5bffff,AM,127,5.57,reference
892a100da5bffff,EARLY,42,1.81,reference
892a100da5bffff,EVE,182,7.99,reference
892a100da5bffff,MD,176,7.73,reference
892a100da5bffff,NIGHT,44,1.9,reference
892a100da5bffff,PM,273,12.01,reference
892a100da63ffff,AM,147,6.45,reference
892a100da63ffff,EARLY,35,1.5,reference
892a100da63ffff,EVE,292,12.85,reference
892a100da63ffff,MD,158,6.93,reference
892a100da63ffff,NIGHT,63,2.74,reference
892a100da63ffff,PM,258,11.35,reference
892a100da67ffff,AM,106,4.64,reference
892a100da67ffff,EARLY,27,1.15,reference
892a100da67ffff,EVE,142,6.23,reference
892a100da67ffff,MD,120,5.26,reference
892a100da67ffff,NIGHT,29,1.24,reference
892a100da67ffff,PM,153,6.71,reference
892a100da6bffff,AM,133,5.83,reference
892a100da6bffff,EARLY,32,1.37,reference
892a100da6bffff,EVE,207,9.1,reference
892a100da6bffff,MD,165,7.24,reference
892a100da6bffff,NIGHT,39,1.68,reference
892a100da6bffff,PM,221,9.72,reference
892a100da6fffff,AM,112,4.9,reference
892a100da6fffff,EARLY,29,1.24,reference
892a100da6fffff,EVE,144,6.32,reference
892a100da6fffff,MD,126,5.52,reference
892a100da6fffff,NIGHT,33,1.41,reference
892a100da6fffff,PM,152,6.67,reference
892a100da73ffff,AM,352,15.5,reference
892a100da73ffff,EARLY,96,4.2,reference
892a100da73ffff,EVE,660,29.11,reference
892a100da73ffff,MD,475,20.94,reference
892a100da73ffff,NIGHT,100,4.37,reference
892a100da73ffff,PM,691,30.48,reference
892a100da77ffff,AM,81,3.53,reference
892a100da77ffff,EARLY,21,0.88,reference
892a100da77ffff,EVE,194,8.52,reference
892a100da77ffff,MD,140,6.14,reference
892a100da77ffff,NIGHT,30,1.28,reference
892a100da77ffff,PM,172,7.55,reference
892a100da83ffff,AM,207,9.1,reference
892a100da83ffff,EARLY,61,2.65,reference
892a100da83ffff,EVE,222,9.76,reference
892a100da83ffff,MD,245,10.78,reference
892a100da83ffff,NIGHT,50,2.16,reference
892a100da83ffff,PM,294,12.94,reference
892a100da8bffff,AM,318,14.0,reference
892a100da8bffff,EARLY,51,2.21,reference
892a100da8bffff,EVE,210,9.23,reference
892a100da8bffff,MD,207,9.1,reference
892a100da8bffff,NIGHT,25,1.06,reference
892a100da8bffff,PM,285,12.54,reference
892a100da8fffff,AM,202,8.88,reference
892a100da8fffff,EARLY,55,2.39,reference
892a100da8fffff,EVE,218,9.58,reference
892a100da8fffff,MD,221,9.72,reference
892a100da8fffff,NIGHT,24,1.02,reference
892a100da8fffff,PM,222,9.76,reference
892a100da93ffff,AM,54,2.34,reference
892a100da93ffff,EARLY,18,0.75,reference
892a100da93ffff,EVE,37,1.59,reference
892a100da93ffff,MD,86,3.75,reference
892a100da93ffff,NIGHT,14,0.57,reference
892a100da93ffff,PM,96,4.2,reference
892a100daa3ffff,AM,53,2.3,reference
892a100daa3ffff,EARLY,14,0.57,reference
892a100daa3ffff,EVE,48,2.08,reference
892a100daa3ffff,MD,72,3.14,reference
892a100daa3ffff,NIGHT,7,0.27,reference
892a100daa3ffff,PM,50,2.16,reference
892a100daa7ffff,AM,124,5.43,reference
892a100daa7ffff,EARLY,21,0.88,reference
892a100daa7ffff,EVE,149,6.54,reference
892a100daa7ffff,MD,126,5.52,reference
892a100daa7ffff,NIGHT,25,1.06,reference
892a100daa7ffff,PM,151,6.63,reference
892a100daabffff,AM,64,2.78,reference
892a100daabffff,EARLY,28,1.19,reference
892a100daabffff,EVE,121,5.3,reference
892a100daabffff,MD,120,5.26,reference
892a100daabffff,NIGHT,26,1.1,reference
892a100daabffff,PM,131,5.74,reference
892a100dab3ffff,AM,179,7.86,reference
892a100dab3ffff,EARLY,85,3.71,reference
892a100dab3ffff,EVE,321,14.13,reference
892a100dab3ffff,MD,215,9.45,reference
892a100dab3ffff,NIGHT,66,2.87,reference
892a100dab3ffff,PM,263,11.57,reference
892a100dab7ffff,AM,118,5.17,reference
892a100dab7ffff,EARLY,41,1.77,reference
892a100dab7ffff,EVE,231,10.16,reference
892a100dab7ffff,MD,201,8.83,reference
892a100dab7ffff,NIGHT,26,1.1,reference
892a100dab7ffff,PM,214,9.41,reference
892a100dac3ffff,AM,243,10.69,reference
892a100dac3ffff,EARLY,74,3.22,reference
892a100dac3ffff,EVE,143,6.27,reference
892a100dac3ffff,MD,247,10.87,reference
892a100dac3ffff,NIGHT,14,0.57,reference
892a100dac3ffff,PM,227,9.98,reference
892a100dac7ffff,AM,275,12.1,reference
892a100dac7ffff,EARLY,46,1.99,reference
892a100dac7ffff,EVE,239,10.51,reference
892a100dac7ffff,MD,262,11.53,reference
892a100dac7ffff,NIGHT,40,1.72,reference
892a100dac7ffff,PM,341,15.02,reference
892a100dacbffff,AM,104,4.55,reference
892a100dacbffff,EARLY,16,0.66,reference
892a100dacbffff,EVE,73,3.18,reference
892a100dacbffff,MD,99,4.33,reference
892a100dacbffff,NIGHT,15,0.62,reference
892a100dacbffff,PM,119,5.21,reference
892a100dacfffff,AM,158,6.93,reference
892a100dacfffff,EARLY,28,1.19,reference
892a100dacfffff,EVE,143,6.27,reference
892a100dacfffff,MD,173,7.6,reference
892a100dacfffff,NIGHT,32,1.37,reference
892a100dacfffff,PM,227,9.98,reference
892a100dad3ffff,AM,156,6.85,reference
892a100dad3ffff,EARLY,50,2.16,reference
892a100dad3ffff,EVE,215,9.45,reference
892a100dad3ffff,MD,284,12.5,reference
892a100dad3ffff,NIGHT,24,1.02,reference
892a100dad3ffff,PM,320,14.09,reference
892a100dad7ffff,AM,395,17.4,reference
892a100dad7ffff,EARLY,129,5.65,reference
892a100dad7ffff,EVE,377,16.61,reference
892a100dad7ffff,MD,431,18.99,reference
892a100dad7ffff,NIGHT,52,2.25,reference
892a100dad7ffff,PM,552,24.34,reference
892a100dadbffff,AM,129,5.65,reference
892a100dadbffff,EARLY,40,1.72,reference
892a100dadbffff,EVE,120,5.26,reference
892a100dadbffff,MD,130,5.7,reference
892a100dadbffff,NIGHT,8,0.31,reference
892a100dadbffff,PM,216,9.5,reference
892a100dbd3ffff,AM,125,5.48,reference
892a100dbd3ffff,EARLY,45,1.94,reference
892a100dbd3ffff,EVE,228,10.03,reference
892a100dbd3ffff,MD,227,9.98,reference
892a100dbd3ffff,NIGHT,45,1.94,reference
892a100dbd3ffff,PM,247,10.87,reference
892a100dbdbffff,AM,52,2.25,reference
892a100dbdbffff,EARLY,20,0.84,reference
892a100dbdbffff,EVE,102,4.46,reference
892a100dbdbffff,MD,77,3.36,reference
892a100dbdbffff,NIGHT,12,0.49,reference
892a100dbdbffff,PM,86,3.75,reference
892a100dc03ffff,AM,24,1.02,reference
892a100dc03ffff,EARLY,54,2.34,reference
892a100dc03ffff,EVE,93,4.06,reference
892a100dc03ffff,MD,101,4.42,reference
892a100dc03ffff,NIGHT,23,0.97,reference
892a100dc03ffff,PM,97,4.24,reference
892a100dc0bffff,AM,34,1.46,reference
892a100dc0bffff,EARLY,31,1.33,reference
892a100dc0bffff,EVE,135,5.92,reference
892a100dc0bffff,MD,89,3.89,reference
892a100dc0bffff,NIGHT,34,1.46,reference
892a100dc0bffff,PM,159,6.98,reference
892a100dc0fffff,AM,64,2.78,reference
892a100dc0fffff,EARLY,50,2.16,reference
892a100dc0fffff,EVE,158,6.93,reference
892a100dc0fffff,MD,121,5.3,reference
892a100dc0fffff,NIGHT,34,1.46,reference
892a100dc0fffff,PM,145,6.36,reference
892a100dc13ffff,AM,1,0.0,reference
892a100dc13ffff,EARLY,12,0.49,reference
892a100dc13ffff,EVE,57,2.47,reference
892a100dc13ffff,MD,28,1.19,reference
892a100dc13ffff,NIGHT,13,0.53,reference
892a100dc13ffff,PM,53,2.3,reference
892a100dc17ffff,AM,85,3.71,reference
892a100dc17ffff,EARLY,128,5.61,reference
892a100dc17ffff,EVE,314,13.83,reference
892a100dc17ffff,MD,163,7.16,reference
892a100dc17ffff,NIGHT,134,5.87,reference
892a100dc17ffff,PM,252,11.09,reference
892a100dc23ffff,AM,53,2.3,reference
892a100dc23ffff,EARLY,37,1.59,reference
892a100dc23ffff,EVE,117,5.12,reference
892a100dc23ffff,MD,104,4.55,reference
892a100dc23ffff,NIGHT,24,1.02,reference
892a100dc23ffff,PM,116,5.08,reference
892a100dc27ffff,AM,81,3.53,reference
892a100dc27ffff,EARLY,21,0.88,reference
892a100dc27ffff,EVE,107,4.68,reference
892a100dc27ffff,MD,119,5.21,reference
892a100dc27ffff,NIGHT,17,0.71,reference
892a100dc27ffff,PM,135,5.92,reference
892a100dc2bffff,AM,94,4.11,reference
892a100dc2bffff,EARLY,81,3.53,reference
892a100dc2bffff,EVE,173,7.6,reference
892a100dc2bffff,MD,154,6.76,reference
892a100dc2bffff,NIGHT,54,2.34,reference
892a100dc2bffff,PM,167,7.33,reference
892a100dc33ffff,AM,78,3.4,reference
892a100dc33ffff,EARLY,78,3.4,reference
892a100dc33ffff,EVE,223,9.81,reference
892a100dc33ffff,MD,146,6.4,reference
892a100dc33ffff,NIGHT,57,2.47,reference
892a100dc33ffff,PM,239,10.51,reference
892a100dc37ffff,AM,26,1.1,reference
892a100dc37ffff,EARLY,30,1.28,reference
892a100dc37ffff,EVE,79,3.45,reference
892a100dc37ffff,MD,81,3.53,reference
892a100dc37ffff,NIGHT,26,1.1,reference
892a100dc37ffff,PM,88,3.84,reference
892a100dc3bffff,AM,62,2.69,reference
892a100dc3bffff,EARLY,50,2.16,reference
892a100dc3bffff,EVE,98,4.28,reference
892a100dc3bffff,MD,84,3.67,reference
892a100dc3bffff,NIGHT,19,0.8,reference
892a100dc3bffff,PM,106,4.64,reference
892a100dc43ffff,AM,18,0.75,reference
892a100dc43ffff,EARLY,62,2.69,reference
892a100dc43ffff,EVE,116,5.08,reference
892a100dc43ffff,MD,69,3.0,reference
892a100dc43ffff,NIGHT,29,1.24,reference
892a100dc43ffff,PM,133,5.83,reference
892a100dc47ffff,AM,55,2.39,reference
892a100dc47ffff,EARLY,52,2.25,reference
892a100dc47ffff,EVE,211,9.28,reference
892a100dc47ffff,MD,134,5.87,reference
892a100dc47ffff,NIGHT,66,2.87,reference
892a100dc47ffff,PM,224,9.85,reference
892a100dc4bffff,AM,160,7.02,reference
892a100dc4bffff,EARLY,105,4.59,reference
892a100dc4bffff,EVE,346,15.24,reference
892a100dc4bffff,MD,265,11.66,reference
892a100dc4bffff,NIGHT,115,5.04,reference
892a100dc4bffff,PM,321,14.13,reference
892a100dc4fffff,AM,34,1.46,reference
892a100dc4fffff,EARLY,14,0.57,reference
892a100dc4fffff,EVE,76,3.31,reference
892a100dc4fffff,MD,67,2.92,reference
892a100dc4fffff,NIGHT,18,0.75,reference
892a100dc4fffff,PM,93,4.06,reference
892a100dc53ffff,AM,2,0.04,reference
892a100dc53ffff,EARLY,27,1.15,reference
892a100dc53ffff,EVE,67,2.92,reference
892a100dc53ffff,MD,21,0.88,reference
892a100dc53ffff,NIGHT,9,0.35,reference
892a100dc53ffff,PM,64,2.78,reference
892a100dc57ffff,AM,23,0.97,reference
892a100dc57ffff,EARLY,9,0.35,reference
892a100dc57ffff,EVE,10,0.4,reference
892a100dc57ffff,MD,4,0.13,reference
892a100dc57ffff,NIGHT,27,1.15,reference
892a100dc57ffff,PM,30,1.28,reference
892a100dc5bffff,AM,79,3.45,reference
892a100dc5bffff,EARLY,60,2.61,reference
892a100dc5bffff,EVE,207,9.1,reference
892a100dc5bffff,MD,123,5.39,reference
892a100dc5bffff,NIGHT,41,1.77,reference
892a100dc5bffff,PM,157,6.89,reference
892a100dc63ffff,AM,171,7.51,reference
892a100dc63ffff,EARLY,66,2.87,reference
892a100dc63ffff,EVE,229,10.07,reference
892a100dc63ffff,MD,177,7.77,reference
892a100dc63ffff,NIGHT,40,1.72,reference
892a100dc63ffff,PM,220,9.67,reference
892a100dc67ffff,AM,81,3.53,reference
892a100dc67ffff,EARLY,79,3.45,reference
892a100dc67ffff,EVE,156,6.85,reference
892a100dc67ffff,MD,91,3.98,reference
892a100dc67ffff,NIGHT,31,1.33,reference
892a100dc67ffff,PM,168,7.38,reference
892a100dc6bffff,AM,65,2.83,reference
892a100dc6bffff,EARLY,27,1.15,reference
892a100dc6bffff,EVE,92,4.02,reference
892a100dc6bffff,MD,94,4.11,reference
892a100dc6bffff,NIGHT,26,1.1,reference
892a100dc6bffff,PM,122,5.34,reference
892a100dc6fffff,AM,70,3.05,reference
892a100dc6fffff,EARLY,35,1.5,reference
892a100dc6fffff,EVE,151,6.63,reference
892a100dc6fffff,MD,112,4.9,reference
892a100dc6fffff,NIGHT,32,1.37,reference
892a100dc6fffff,PM,130,5.7,reference
892a100dc73ffff,AM,19,0.8,reference
892a100dc73ffff,EARLY,7,0.27,reference
892a100dc73ffff,EVE,54,2.34,reference
892a100dc73ffff,MD,43,1.86,reference
892a100dc73ffff,NIGHT,18,0.75,reference
892a100dc73ffff,PM,79,3.45,reference
892a100dc77ffff,AM,29,1.24,reference
892a100dc77ffff,EARLY,33,1.41,reference
892a100dc77ffff,EVE,91,3.98,reference
892a100dc77ffff,MD,68,2.96,reference
892a100dc77ffff,NIGHT,15,0.62,reference
892a100dc77ffff,PM,96,4.2,reference
892a100dc7bffff,AM,22,0.93,reference
892a100dc7bffff,EARLY,13,0.53,reference
892a100dc7bffff,EVE,51,2.21,reference
892a100dc7bffff,MD,53,2.3,reference
892a100dc7bffff,NIGHT,11,0.44,reference
892a100dc7bffff,PM,75,3.27,reference
892a100dc83ffff,AM,12,0.49,reference
892a100dc83ffff,EARLY,9,0.35,reference
892a100dc83ffff,EVE,37,1.59,reference
892a100dc83ffff,MD,26,1.1,reference
892a100dc83ffff,NIGHT,8,0.31,reference
892a100dc83ffff,PM,51,2.21,reference
892a100dc87ffff,AM,104,4.55,reference
892a100dc87ffff,EARLY,34,1.46,reference
892a100dc87ffff,EVE,118,5.17,reference
892a100dc87ffff,MD,108,4.73,reference
892a100dc87ffff,NIGHT,24,1.02,reference
892a100dc87ffff,PM,107,4.68,reference
892a100dc8fffff,AM,17,0.71,reference
892a100dc8fffff,EARLY,50,2.16,reference
892a100dc8fffff,EVE,111,4.86,reference
892a100dc8fffff,MD,43,1.86,reference
892a100dc8fffff,NIGHT,28,1.19,reference
892a100dc8fffff,PM,126,5.52,reference
892a100dc93ffff,AM,19,0.8,reference
892a100dc93ffff,EARLY,83,3.62,reference
892a100dc93ffff,EVE,87,3.8,reference
892a100dc93ffff,MD,42,1.81,reference
892a100dc93ffff,NIGHT,15,0.62,reference
892a100dc93ffff,PM,58,2.52,reference
892a100dca7ffff,AM,11,0.44,reference
892a100dca7ffff,EARLY,32,1.37,reference
892a100dca7ffff,EVE,64,2.78,reference
892a100dca7ffff,MD,38,1.63,reference
892a100dca7ffff,NIGHT,23,0.97,reference
892a100dca7ffff,PM,46,1.99,reference
892a100dcabffff,AM,60,2.61,reference
892a100dcabffff,EARLY,104,4.55,reference
892a100dcabffff,EVE,278,12.23,reference
892a100dcabffff,MD,153,6.71,reference
892a100dcabffff,NIGHT,124,5.43,reference
892a100dcabffff,PM,234,10.29,reference
892a100dcafffff,AM,43,1.86,reference
892a100dcafffff,EARLY,27,1.15,reference
892a100dcafffff,EVE,98,4.28,reference
892a100dcafffff,MD,101,4.42,reference
892a100dcafffff,NIGHT,27,1.15,reference
892a100dcafffff,PM,94,4.11,reference
892a100dcb3ffff,AM,38,1.63,reference
892a100dcb3ffff,EARLY,20,0.84,reference
892a100dcb3ffff,EVE,52,2.25,reference
892a100dcb3ffff,MD,55,2.39,reference
892a100dcb3ffff,NIGHT,18,0.75,reference
892a100dcb3ffff,PM,49,2.12,reference
892a100dcb7ffff,AM,20,0.84,reference
892a100dcb7ffff,EARLY,17,0.71,reference
892a100dcb7ffff,EVE,57,2.47,reference
892a100dcb7ffff,MD,62,2.69,reference
892a100dcb7ffff,NIGHT,17,0.71,reference
892a100dcb7ffff,PM,50,2.16,reference
892a100dcbbffff,AM,24,1.02,reference
892a100dcbbffff,EARLY,18,0.75,reference
892a100dcbbffff,EVE,45,1.94,reference
892a100dcbbffff,MD,30,1.28,reference
892a100dcbbffff,NIGHT,14,0.57,reference
892a100dcbbffff,PM,31,1.33,reference
892a100dcc3ffff,AM,3,0.09,reference
892a100dcc3ffff,EARLY,3,0.09,reference
892a100dcc3ffff,EVE,33,1.41,reference
892a100dcc3ffff,MD,12,0.49,reference
892a100dcc3ffff,NIGHT,6,0.22,reference
892a100dcc3ffff,PM,52,2.25,reference
892a100dccbffff,AM,4,0.13,reference
892a100dccbffff,EARLY,13,0.53,reference
892a100dccbffff,EVE,25,1.06,reference
892a100dccbffff,MD,10,0.4,reference
892a100dccbffff,NIGHT,9,0.35,reference
892a100dccbffff,PM,22,0.93,reference
892a100dd03ffff,AM,42,1.81,reference
892a100dd03ffff,EARLY,29,1.24,reference
892a100dd03ffff,EVE,68,2.96,reference
892a100dd03ffff,MD,70,3.05,reference
892a100dd03ffff,NIGHT,14,0.57,reference
892a100dd03ffff,PM,85,3.71,reference
892a100dd07ffff,AM,16,0.66,reference
892a100dd07ffff,EARLY,12,0.49,reference
892a100dd07ffff,EVE,20,0.84,reference
892a100dd07ffff,MD,35,1.5,reference
892a100dd07ffff,NIGHT,10,0.4,reference
892a100dd07ffff,PM,33,1.41,reference
892a100dd0bffff,AM,36,1.55,reference
892a100dd0bffff,EARLY,29,1.24,reference
892a100dd0bffff,EVE,52,2.25,reference
892a100dd0bffff,MD,38,1.63,reference
892a100dd0bffff,NIGHT,19,0.8,reference
892a100dd0bffff,PM,51,2.21,reference
892a100dd0fffff,AM,14,0.57,reference
892a100dd0fffff,EARLY,14,0.57,reference
892a100dd0fffff,EVE,26,1.1,reference
892a100dd0fffff,MD,44,1.9,reference
892a100dd0fffff,NIGHT,4,0.13,reference
892a100dd0fffff,PM,42,1.81,reference
892a100dd17ffff,AM,18,0.75,reference
892a100dd17ffff,EARLY,6,0.22,reference
892a100dd17ffff,EVE,30,1.28,reference
892a100dd17ffff,MD,24,1.02,reference
892a100dd17ffff,NIGHT,6,0.22,reference
892a100dd17ffff,PM,29,1.24,reference
892a100dd1bffff,AM,55,2.39,reference
892a100dd1bffff,EARLY,19,0.8,reference
892a100dd1bffff,EVE,42,1.81,reference
892a100dd1bffff,MD,64,2.78,reference
892a100dd1bffff,NIGHT,4,0.13,reference
892a100dd1bffff,PM,53,2.3,reference
892a100dd23ffff,AM,9,0.35,reference
892a100dd23ffff,EARLY,4,0.13,reference
892a100dd23ffff,EVE,16,0.66,reference
892a100dd23ffff,MD,19,0.8,reference
892a100dd23ffff,NIGHT,6,0.22,reference
892a100dd23ffff,PM,30,1.28,reference
892a100dd2bffff,AM,44,1.9,reference
892a100dd2bffff,EARLY,16,0.66,reference
892a100dd2bffff,EVE,32,1.37,reference
892a100dd2bffff,MD,48,2.08,reference
892a100dd2bffff,NIGHT,17,0.71,reference
892a100dd2bffff,PM,40,1.72,reference
892a100dd3bffff,AM,20,0.84,reference
892a100dd3bffff,EARLY,25,1.06,reference
892a100dd3bffff,EVE,31,1.33,reference
892a100dd3bffff,MD,45,1.94,reference
892a100dd3bffff,NIGHT,20,0.84,reference
892a100dd3bffff,PM,32,1.37,reference
892a100dd43ffff,AM,128,5.61,reference
892a100dd43ffff,EARLY,81,3.53,reference
892a100dd43ffff,EVE,216,9.5,reference
892a100dd43ffff,MD,237,10.42,reference
892a100dd43ffff,NIGHT,48,2.08,reference
892a100dd43ffff,PM,192,8.44,reference
892a100dd47ffff,AM,52,2.25,reference
892a100dd47ffff,EARLY,20,0.84,reference
892a100dd47ffff,EVE,65,2.83,reference
892a100dd47ffff,MD,86,3.75,reference
892a100dd47ffff,NIGHT,9,0.35,reference
892a100dd47ffff,PM,82,3.58,reference
892a100dd4bffff,AM,93,4.06,reference
892a100dd4bffff,EARLY,40,1.72,reference
892a100dd4bffff,EVE,89,3.89,reference
892a100dd4bffff,MD,88,3.84,reference
892a100dd4bffff,NIGHT,25,1.06,reference
892a100dd4bffff,PM,127,5.57,reference
892a100dd4fffff,AM,38,1.63,reference
892a100dd4fffff,EARLY,9,0.35,reference
892a100dd4fffff,EVE,54,2.34,reference
892a100dd4fffff,MD,76,3.31,reference
892a100dd4fffff,NIGHT,10,0.4,reference
892a100dd4fffff,PM,55,2.39,reference
892a100dd57ffff,AM,92,4.02,reference
892a100dd57ffff,EARLY,13,0.53,reference
892a100dd57ffff,EVE,57,2.47,reference
892a100dd57ffff,MD,67,2.92,reference
892a100dd57ffff,NIGHT,12,0.49,reference
892a100dd57ffff,PM,50,2.16,reference
892a100dd5bffff,AM,83,3.62,reference
892a100dd5bffff,EARLY,19,0.8,reference
892a100dd5bffff,EVE,87,3.8,reference
892a100dd5bffff,MD,96,4.2,reference
892a100dd5bffff,NIGHT,14,0.57,reference
892a100dd5bffff,PM,89,3.89,reference
892a100dd63ffff,AM,49,2.12,reference
892a100dd63ffff,EARLY,18,0.75,reference
892a100dd63ffff,EVE,64,2.78,reference
892a100dd63ffff,MD,76,3.31,reference
892a100dd63ffff,NIGHT,17,0.71,reference
892a100dd63ffff,PM,56,2.43,reference
