zone_id,h3_cell,weight
13,892a100d2cfffff,0.05263157894736842
13,892a100d2c7ffff,0.05263157894736842
13,892a100d28bffff,0.05263157894736842
13,892a100d29bffff,0.05263157894736842
13,892a100d667ffff,0.05263157894736842
13,892a100d663ffff,0.05263157894736842
13,892a100d67bffff,0.05263157894736842
24,892a1072c67ffff,0.05263157894736842
24,892a1072c63ffff,0.05263157894736842
24,892a1072c6fffff,0.05263157894736842
24,892a107289bffff,0.05263157894736842
24,892a1072893ffff,0.05263157894736842
24,892a1072c2bffff,0.05263157894736842
24,892a1072c77ffff,0.05263157894736842
24,892a1072c73ffff,0.05263157894736842
24,892a1072c7bffff,0.05263157894736842
24,892a1072c6bffff,0.05263157894736842
24,892a10728d3ffff,0.05263157894736842
24,892a10728d7ffff,0.05263157894736842
24,892a107288bffff,0.05263157894736842
24,892a1072883ffff,0.05263157894736842
24,892a1072897ffff,0.05263157894736842
24,892a1072c2fffff,0.05263157894736842
24,892a1072c23ffff,0.05263157894736842
24,892a1072c3bffff,0.05263157894736842
24,892a1072c0fffff,0.05263157894736842
41,892a100d62bffff,0.05263157894736842
41,892a100d677ffff,0.05263157894736842
41,892a100d667ffff,0.05263157894736842
41,892a100d293ffff,0.05263157894736842
41,892a100d62fffff,0.05263157894736842
41,892a100d623ffff,0.05263157894736842
41,892a100d63bffff,0.05263157894736842
41,892a100d60fffff,0.05263157894736842
41,892a100d673ffff,0.05263157894736842
41,892a100d663ffff,0.05263157894736842
41,892a100d66fffff,0.05263157894736842
41,892a100d29bffff,0.05263157894736842
41,892a100d283ffff,0.05263157894736842
41,892a100d297ffff,0.05263157894736842
41,892a100d05bffff,0.05263157894736842
41,892a100d627ffff,0.05263157894736842
41,892a100d637ffff,0.05263157894736842
41,892a100d633ffff,0.05263157894736842
41,892a100d607ffff,0.05263157894736842
42,892a100d653ffff,0.05263157894736842
42,892a1008b27ffff,0.05263157894736842
42,892a100d65bffff,0.05263157894736842
42,892a100d643ffff,0.05263157894736842
42,892a100d657ffff,0.05263157894736842
42,892a100d6cfffff,0.05263157894736842
42,892a100d6cbffff,0.05263157894736842
42,892a1008b37ffff,0.05263157894736842
42,892a1008b23ffff,0.05263157894736842
42,892a1008b2fffff,0.05263157894736842
42,892a1072597ffff,0.05263157894736842
42,892a100d64bffff,0.05263157894736842
42,892a100d64fffff,0.05263157894736842
42,892a100d647ffff,0.05263157894736842
42,892a100d60bffff,0.05263157894736842
42,892a100d61bffff,0.05263157894736842
42,892a100d6c7ffff,0.05263157894736842
42,892a100d6c3ffff,0.05263157894736842
42,892a100d6dbffff,0.05263157894736842
43,892a1008b87ffff,0.05263157894736842
43,892a1008b83ffff,0.05263157894736842
43,892a1008b8fffff,0.05263157894736842
43,892a1008bbbffff,0.05263157894736842
43,892a1008bb3ffff,0.05263157894736842
43,892a100894bffff,0.05263157894736842
43,892a1008b97ffff,0.05263157894736842
43,892a1008b93ffff,0.05263157894736842
43,892a1008b9bffff,0.05263157894736842
43,892a1008b8bffff,0.05263157894736842
43,892a1008b13ffff,0.05263157894736842
43,892a1008b17ffff,0.05263157894736842
43,892a1008babffff,0.05263157894736842
43,892a1008ba3ffff,0.05263157894736842
43,892a1008bb7ffff,0.05263157894736842
43,892a100894fffff,0.05263157894736842
43,892a1008943ffff,0.05263157894736842
43,892a100895bffff,0.05263157894736842
43,892a100882fffff,0.05263157894736842
45,892a1072893ffff,0.05263157894736842
45,892a1072c67ffff,0.05263157894736842
45,892a107289bffff,0.05263157894736842
45,892a1072883ffff,0.05263157894736842
45,892a1072897ffff,0.05263157894736842
45,892a1072c2fffff,0.05263157894736842
45,892a1072c2bffff,0.05263157894736842
45,892a1072c77ffff,0.05263157894736842
45,892a1072c63ffff,0.05263157894736842
45,892a1072c6fffff,0.05263157894736842
45,892a10728d7ffff,0.05263157894736842
45,892a107288bffff,0.05263157894736842
45,892a107288fffff,0.05263157894736842
45,892a1072887ffff,0.05263157894736842
45,892a1072d4bffff,0.05263157894736842
45,892a1072d5bffff,0.05263157894736842
45,892a1072c27ffff,0.05263157894736842
45,892a1072c23ffff,0.05263157894736842
45,892a1072c3bffff,0.05263157894736842
48,892a100d24fffff,0.05263157894736842
48,892a100d24bffff,0.05263157894736842
48,892a10721b3ffff,0.05263157894736842
48,892a10721b7ffff,0.05263157894736842
48,892a100d27bffff,0.05263157894736842
48,892a100d247ffff,0.05263157894736842
48,892a100d243ffff,0.05263157894736842
48,892a100d25bffff,0.05263157894736842
48,892a1072197ffff,0.05263157894736842
48,892a1072187ffff,0.05263157894736842
